node1,node2,interaction,distance,Log2(interaction + 1),p_value,betweenness_centrality_sum_normalized,degree_centrality_sum_normalized,interaction_normalized,SSC score
B9H01_03755,B9H01_05335,84.7967,311658.0,6.42285025327427,0.002326256593963704,0.3771033785427772,0.6791044776119403,0.0021588600184783346,0.2840011871609761
B9H01_03755,B9H01_05340,84.7967,312523.0,6.42285025327427,0.002326256593963704,0.3771033785427772,0.6791044776119403,0.0021588600184783346,0.2840011871609761
B9H01_03760,B9H01_05335,84.7967,311122.0,6.42285025327427,0.002326256593963704,0.3771033785427772,0.6791044776119403,0.0021588600184783346,0.2840011871609761
B9H01_03760,B9H01_05340,84.7967,311987.0,6.42285025327427,0.002326256593963704,0.3771033785427772,0.6791044776119403,0.0021588600184783346,0.2840011871609761
B9H01_00365,B9H01_08825,84.8104,422241.0,6.423080604140897,0.002324469914552057,0.45480735672278044,0.5447761194029851,0.002160143548498435,0.30098901458166977
B9H01_00365,B9H01_08830,84.8104,420921.0,6.423080604140897,0.002324469914552057,0.45480735672278044,0.5447761194029851,0.002160143548498435,0.30098901458166977
B9H01_02150,B9H01_02155,84.8158,1.0,6.423171389268382,0.002323576574846234,0.010440052578850317,0.05970149253731344,0.002160649465440663,0.5798217962513271
B9H01_02150,B9H01_02160,84.8158,398.0,6.423171389268382,0.002323576574846234,0.010440052578850317,0.05970149253731344,0.002160649465440663,0.5798217962513271
B9H01_06430,B9H01_06445,84.8427,1356.0,6.423623548607041,0.0023226832351404105,0.015194169068504739,0.10447761194029852,0.0021631696813195446,0.5649637335698868
B9H01_08645,B9H01_08655,84.8556,1681.0,6.423840333118739,0.0023191098763171176,0.02189482947457767,0.11940298507462686,0.002164378260681536,0.5584764069395113
B9H01_08645,B9H01_08660,84.8556,2100.0,6.423840333118739,0.0023191098763171176,0.02189482947457767,0.11940298507462686,0.002164378260681536,0.5584764069395113
B9H01_08645,B9H01_08665,84.8556,2577.0,6.423840333118739,0.0023191098763171176,0.02189482947457767,0.11940298507462686,0.002164378260681536,0.5584764069395113
B9H01_02860,B9H01_06385,84.8835,707456.0,6.424309081260484,0.002311963158670532,0.08171601699793536,0.2238805970149254,0.002166992164883054,0.509187812662095
B9H01_02860,B9H01_06390,84.8835,707677.0,6.424309081260484,0.002311963158670532,0.08171601699793536,0.2238805970149254,0.002166992164883054,0.509187812662095
B9H01_02860,B9H01_06395,84.8835,708142.0,6.424309081260484,0.002311963158670532,0.08171601699793536,0.2238805970149254,0.002166992164883054,0.509187812662095
B9H01_02865,B9H01_06385,84.8835,706252.0,6.424309081260484,0.002311963158670532,0.08171601699793536,0.2238805970149254,0.002166992164883054,0.509187812662095
B9H01_02865,B9H01_06390,84.8835,706473.0,6.424309081260484,0.002311963158670532,0.08171601699793536,0.2238805970149254,0.002166992164883054,0.509187812662095
B9H01_02865,B9H01_06395,84.8835,706938.0,6.424309081260484,0.002311963158670532,0.08171601699793536,0.2238805970149254,0.002166992164883054,0.509187812662095
B9H01_02830,B9H01_02835,84.8849,122.0,6.42433259866016,0.0023110698189647088,0.02645055421585102,0.16417910447761197,0.002167123328534742,0.543677951723375
B9H01_02830,B9H01_02840,84.8849,961.0,6.42433259866016,0.0023110698189647088,0.02645055421585102,0.16417910447761197,0.002167123328534742,0.543677951723375
B9H01_03270,B9H01_08615,84.8927,1039143.0,6.4244636171553156,0.0023092831395530623,0.9261939788239738,0.8582089552238805,0.0021678540974512947,0.06554626142462422
B9H01_03270,B9H01_08620,84.8927,1038697.0,6.4244636171553156,0.0023092831395530623,0.9261939788239738,0.8582089552238805,0.0021678540974512947,0.06554626142462422
B9H01_09230,B9H01_09235,84.9507,245.0,6.4254374842406845,0.0023092831395530623,0.044242444232893814,0.04477611940298508,0.0021732880201641254,0.5741637461173019
B9H01_04945,B9H01_04960,84.9646,1316.0,6.425670778905116,0.0023066031204355924,0.04352002184896861,0.12686567164179108,0.0021745902878487515,0.5497541280679116
B9H01_07675,B9H01_08440,84.9859,138241.0,6.426028200425008,0.002301243082200653,0.38364343765135783,0.708955223880597,0.002176585849120877,0.27309103588006195
B9H01_07675,B9H01_08445,84.9859,138977.0,6.426028200425008,0.002301243082200653,0.38364343765135783,0.708955223880597,0.002176585849120877,0.27309103588006195
B9H01_07680,B9H01_08440,84.9859,138080.0,6.426028200425008,0.002301243082200653,0.38364343765135783,0.708955223880597,0.002176585849120877,0.27309103588006195
B9H01_07680,B9H01_08445,84.9859,138816.0,6.426028200425008,0.002301243082200653,0.38364343765135783,0.708955223880597,0.002176585849120877,0.27309103588006195
B9H01_02085,B9H01_05720,84.9899,724173.0,6.426095311962382,0.0022994564027890066,0.5391677471847174,0.6417910447761195,0.002176960602411417,0.2465831466527135
B9H01_09810,B9H01_09815,85.0404,17.0,6.426942326722662,0.00229766972337736,0.0023445409572945513,0.0746268656716418,0.0021816918627044846,0.5777812547564009
B9H01_09810,B9H01_09820,85.0404,678.0,6.426942326722662,0.00229766972337736,0.0023445409572945513,0.0746268656716418,0.0021816918627044846,0.5777812547564009
B9H01_09810,B9H01_09825,85.0404,1261.0,6.426942326722662,0.00229766972337736,0.0023445409572945513,0.0746268656716418,0.0021816918627044846,0.5777812547564009
B9H01_07765,B9H01_08675,85.042,171408.0,6.426969154708155,0.0022940963645540673,0.013522617591203372,0.11194029850746269,0.0021818417640207003,0.5632338618760084
B9H01_01770,B9H01_01785,85.0462,1450.0,6.427039575796562,0.002293203024848244,0.05838921815468191,0.04477611940298508,0.002182235254975768,0.5699232928346901
B9H01_00455,B9H01_00505,85.0663,4188.0,6.427376543424755,0.0022914163454365974,0.016954242495135358,0.373134328358209,0.0021841183902607314,0.48384707610010097
B9H01_00455,B9H01_00510,85.0663,4745.0,6.427376543424755,0.0022914163454365974,0.016954242495135358,0.373134328358209,0.0021841183902607314,0.48384707610010097
B9H01_00460,B9H01_00505,85.0663,3337.0,6.427376543424755,0.0022914163454365974,0.017429801401379428,0.3805970149253732,0.0021841183902607314,0.48146560245807846
B9H01_00460,B9H01_00510,85.0663,3894.0,6.427376543424755,0.0022914163454365974,0.017429801401379428,0.3805970149253732,0.0021841183902607314,0.48146560245807846
B9H01_02640,B9H01_07860,85.0981,1038186.0,6.427909495682272,0.0022905230057307744,0.6338175068178237,0.708955223880597,0.002187097678920524,0.19804301986204204
B9H01_02645,B9H01_07860,85.0981,1037154.0,6.427909495682272,0.0022905230057307744,0.6338175068178237,0.708955223880597,0.002187097678920524,0.19804301986204204
B9H01_07860,B9H01_08350,85.1364,92068.0,6.428551123474343,0.002288736326319128,0.6209442832616958,0.6791044776119403,0.0021906859416774447,0.21086164611458014
B9H01_07860,B9H01_08355,85.1364,93288.0,6.428551123474343,0.002288736326319128,0.6209442832616958,0.6791044776119403,0.0021906859416774447,0.21086164611458014
B9H01_00445,B9H01_00480,85.1493,3361.0,6.428767168869432,0.0022878429866133045,0.0009055819075765718,0.23880597014925375,0.002191894521039436,0.5289632921913666
B9H01_00450,B9H01_00480,85.1493,2713.0,6.428767168869432,0.0022878429866133045,0.0009053339924515736,0.23134328358208955,0.002191894521039436,0.5312021725360534
B9H01_02990,B9H01_03055,85.1502,11792.0,6.428782240596706,0.002286949646907481,0.024805544576770415,0.11940298507462686,0.002191978840529807,0.5576142326407927
B9H01_02990,B9H01_03060,85.1502,12698.0,6.428782240596706,0.002286949646907481,0.024805544576770415,0.11940298507462686,0.002191978840529807,0.5576142326407927
B9H01_05580,B9H01_05595,85.1884,3178.0,6.429421806561203,0.002286949646907481,0.018663571968825912,0.10447761194029852,0.002195557734454466,0.5639358679210444
B9H01_10400,B9H01_10425,85.1992,3048.0,6.429602574858483,0.0022842696277900116,0.004228133322674571,0.4029850746268657,0.0021965695683389243,0.4787146654424735
B9H01_10405,B9H01_10425,85.1992,2580.0,6.429602574858483,0.0022842696277900116,0.004228133322674571,0.4029850746268657,0.0021965695683389243,0.4787146654424735
B9H01_09625,B9H01_10100,85.2002,92487.0,6.429619311518133,0.0022842696277900116,0.6923670789322963,0.6791044776119403,0.002196663256661557,0.18943719833939365
B9H01_00395,B9H01_09560,85.2501,265151.0,6.430454224354464,0.002283376288084188,0.2734434804068389,0.46268656716417916,0.0022013383039610453,0.38004152105027905
B9H01_03420,B9H01_07025,85.2543,733743.0,6.430524475538468,0.002283376288084188,0.30104985924235517,0.4328358208955224,0.0022017317949161114,0.38071498867660314
B9H01_00040,B9H01_10460,85.2645,21839.0,6.4306950713162525,0.0022806962689667187,0.08449375580848471,0.6343283582089552,0.0022026874158069887,0.38523444076109076
B9H01_00465,B9H01_00505,85.2922,2805.0,6.431158254177027,0.0022789095895550723,0.017471105275951297,0.3134328358208956,0.002205282582343977,0.5016109307038835
B9H01_00465,B9H01_00510,85.2922,3362.0,6.431158254177027,0.0022789095895550723,0.017471105275951297,0.3134328358208956,0.002205282582343977,0.5016109307038835
B9H01_00470,B9H01_00505,85.2922,2443.0,6.431158254177027,0.0022789095895550723,0.017471105275951297,0.3134328358208956,0.002205282582343977,0.5016109307038835
B9H01_00470,B9H01_00510,85.2922,3000.0,6.431158254177027,0.0022789095895550723,0.017471105275951297,0.3134328358208956,0.002205282582343977,0.5016109307038835
B9H01_00475,B9H01_00505,85.2922,1777.0,6.431158254177027,0.0022789095895550723,0.017471105275951297,0.3134328358208956,0.002205282582343977,0.5016109307038835
B9H01_00475,B9H01_00510,85.2922,2334.0,6.431158254177027,0.0022789095895550723,0.017471105275951297,0.3134328358208956,0.002205282582343977,0.5016109307038835
B9H01_03820,B9H01_04005,85.2958,38623.0,6.431218440309874,0.0022762295704376024,0.32942317256985026,0.6865671641791045,0.002205619860305464,0.29608514691943577
B9H01_03825,B9H01_04005,85.2958,37368.0,6.431218440309874,0.0022762295704376024,0.32942317256985026,0.6865671641791045,0.002205619860305464,0.29608514691943577
B9H01_06030,B9H01_06345,85.3031,66161.0,6.431340476705294,0.0022753362307317794,0.2636980302187459,0.3582089552238806,0.0022063037850606993,0.41431042588123634
B9H01_00365,B9H01_10315,85.3382,104650.0,6.431927110339691,0.002273549551320133,0.46430918765078466,0.7611940298507462,0.002209592245185189,0.2332328716476148
B9H01_00070,B9H01_02520,85.3393,472835.0,6.43194549101517,0.0022726562116143095,0.04670005577376846,0.2537313432835821,0.0022096953023400855,0.5107544584037308
B9H01_00070,B9H01_02525,85.3393,473396.0,6.43194549101517,0.0022726562116143095,0.04670005577376846,0.2537313432835821,0.0022096953023400855,0.5107544584037308
B9H01_00070,B9H01_02530,85.3393,473783.0,6.43194549101517,0.0022726562116143095,0.04670005577376846,0.2537313432835821,0.0022096953023400855,0.5107544584037308
B9H01_00070,B9H01_02535,85.3393,474140.0,6.43194549101517,0.0022726562116143095,0.04670005577376846,0.2537313432835821,0.0022096953023400855,0.5107544584037308
B9H01_03940,B9H01_08440,85.3464,870274.0,6.432064124287017,0.002270869532202663,0.3840576161966867,0.7014925373134328,0.002210360489430795,0.2752190981427365
B9H01_03940,B9H01_08445,85.3464,871010.0,6.432064124287017,0.002270869532202663,0.3840576161966867,0.7014925373134328,0.002210360489430795,0.2752190981427365
B9H01_01405,B9H01_03620,85.3577,458722.0,6.432252914871436,0.00226997619249684,0.7958118006138966,0.7537313432835822,0.002211419167476571,0.13602162449774702
B9H01_01405,B9H01_03625,85.3577,459366.0,6.432252914871436,0.00226997619249684,0.7958118006138966,0.7537313432835822,0.002211419167476571,0.13602162449774702
B9H01_01155,B9H01_02765,85.3848,339951.0,6.432705577486934,0.0022664028336735467,0.3624417912056995,0.455223880597015,0.00221395812101998,0.3555858817075936
B9H01_01160,B9H01_02765,85.3848,338568.0,6.432705577486934,0.0022664028336735467,0.37412900602836086,0.46268656716417916,0.00221395812101998,0.349840911290646
B9H01_01610,B9H01_05835,85.3964,853039.0,6.432899293730362,0.0022655094939677237,0.26702659209233853,0.6194029850746269,0.0022150449055625453,0.3349571448121354
B9H01_01610,B9H01_05840,85.3964,853260.0,6.432899293730362,0.0022655094939677237,0.26702659209233853,0.6194029850746269,0.0022150449055625453,0.3349571448121354
B9H01_01325,B9H01_10100,85.4152,329668.0,6.433213192413965,0.0022637228145560772,0.7003276305688093,0.708955223880597,0.0022168062460280824,0.17810186616358933
B9H01_01330,B9H01_10100,85.4152,330253.0,6.433213192413965,0.0022637228145560772,0.7003276305688093,0.708955223880597,0.0022168062460280824,0.17810186616358933
B9H01_01335,B9H01_10100,85.4152,330434.0,6.433213192413965,0.0022637228145560772,0.7003276305688093,0.708955223880597,0.0022168062460280824,0.17810186616358933
B9H01_00395,B9H01_06480,85.4177,878783.0,6.433254929115744,0.0022637228145560772,0.3161171877490342,0.5298507462686567,0.0022170404668346707,0.3470964359814266
B9H01_00565,B9H01_00590,85.4624,1924.0,6.434000977617161,0.0022601494557327843,0.04802582126017134,0.19402985074626866,0.0022212283348564564,0.5282717897320105
B9H01_00565,B9H01_00595,85.4624,2496.0,6.434000977617161,0.0022601494557327843,0.04802582126017134,0.19402985074626866,0.0022212283348564564,0.5282717897320105
B9H01_00570,B9H01_00590,85.4624,1783.0,6.434000977617161,0.0022601494557327843,0.04802582126017134,0.19402985074626866,0.0022212283348564564,0.5282717897320105
B9H01_00570,B9H01_00595,85.4624,2355.0,6.434000977617161,0.0022601494557327843,0.04802582126017134,0.19402985074626866,0.0022212283348564564,0.5282717897320105
B9H01_00575,B9H01_00590,85.4624,1398.0,6.434000977617161,0.0022601494557327843,0.04802582126017134,0.19402985074626866,0.0022212283348564564,0.5282717897320105
B9H01_00575,B9H01_00595,85.4624,1970.0,6.434000977617161,0.0022601494557327843,0.04802582126017134,0.19402985074626866,0.0022212283348564564,0.5282717897320105
B9H01_09815,B9H01_09835,85.4658,2676.0,6.434057708250332,0.002259256116026961,0.016729256007266727,0.08955223880597016,0.0022215468751534137,0.5690041703060904
B9H01_09820,B9H01_09835,85.4658,2150.0,6.434057708250332,0.002259256116026961,0.016729256007266727,0.08955223880597016,0.0022215468751534137,0.5690041703060904
B9H01_09825,B9H01_09835,85.4658,982.0,6.434057708250332,0.002259256116026961,0.016729256007266727,0.08955223880597016,0.0022215468751534137,0.5690041703060904
B9H01_03820,B9H01_04280,85.5297,88571.0,6.435123495710763,0.002254789417497845,0.3195395961866446,0.6492537313432836,0.0022275335589697918,0.3102530151646095
B9H01_03820,B9H01_04285,85.5297,90397.0,6.435123495710763,0.002254789417497845,0.3195395961866446,0.6492537313432836,0.0022275335589697918,0.3102530151646095
B9H01_03825,B9H01_04280,85.5297,87316.0,6.435123495710763,0.002254789417497845,0.3195395961866446,0.6492537313432836,0.0022275335589697918,0.3102530151646095
B9H01_03825,B9H01_04285,85.5297,89142.0,6.435123495710763,0.002254789417497845,0.3195395961866446,0.6492537313432836,0.0022275335589697918,0.3102530151646095
B9H01_07140,B9H01_07145,85.5323,10.0,6.435166844419395,0.0022538960777920215,0.013312763444665402,0.12686567164179102,0.002227777148608642,0.5588375803335065
B9H01_02490,B9H01_08515,85.5665,910863.0,6.43573692544873,0.0022538960777920215,0.30309306429037136,0.4029850746268657,0.002230981289242759,0.389068950840526
B9H01_00395,B9H01_10500,85.5815,70430.0,6.435986889937693,0.0022538960777920215,0.2796173733744851,0.7835820895522387,0.0022323866140822853,0.28193311576761576
B9H01_02030,B9H01_07265,85.6272,1041300.0,6.436748181546008,0.0022538960777920215,0.2378526921895035,0.3955223880597015,0.002236668170426704,0.41088214319340916
B9H01_02670,B9H01_02685,85.6397,2678.0,6.43695634234351,0.002251216058674552,0.00689786301216724,0.06716417910447763,0.002237839274459642,0.5786765230747903
B9H01_01830,B9H01_02765,85.6485,190584.0,6.437102869531983,0.002251216058674552,0.3660707849468554,0.44776119402985076,0.0022386637316988292,0.3567458717996677
B9H01_02335,B9H01_07860,85.6835,994600.0,6.437685500865117,0.002251216058674552,0.6165760382795883,0.664179104477612,0.002241942822991053,0.21667023430203633
B9H01_10120,B9H01_10190,85.7263,8873.0,6.438397656106676,0.0022503227189687286,0.0176095962915602,0.01492537313432836,0.0022459526831998316,0.5911378902455133
B9H01_01070,B9H01_10100,85.7292,267572.0,6.438445896901796,0.002249429379262905,0.7065057477498622,0.7014925373134328,0.0022462243793354734,0.17849900423274567
B9H01_00070,B9H01_00260,85.7372,26289.0,6.438578966595239,0.002248536039557082,0.05697956499036175,0.291044776119403,0.002246973885916554,0.4964914872214372
B9H01_07025,B9H01_10115,85.8073,609320.0,6.439744465102729,0.0022476426998512588,0.2877137657852635,0.4104477611940299,0.0022535414373332672,0.39145295848114525
B9H01_05390,B9H01_05475,85.8127,9659.0,6.439834207681042,0.0022449626807337893,0.017842580109651073,0.18656716417910452,0.0022540473542754973,0.5395786956550834
B9H01_05395,B9H01_05475,85.8127,9243.0,6.439834207681042,0.0022449626807337893,0.018769492639156223,0.19402985074626866,0.0022540473542754973,0.5370618159260827
B9H01_02820,B9H01_02830,85.8422,1077.0,6.44032436953787,0.0022449626807337893,0.018443566140326176,0.11940298507462686,0.002256811159793229,0.5595487590994314
B9H01_08440,B9H01_09070,85.8552,133255.0,6.440540320214927,0.002243176001322143,0.3892720861171732,0.664179104477612,0.0022580291079874843,0.28486785446475943
B9H01_08445,B9H01_09070,85.8552,132018.0,6.440540320214927,0.002243176001322143,0.3892720861171732,0.664179104477612,0.0022580291079874843,0.28486785446475943
B9H01_01585,B9H01_10170,85.8674,373056.0,6.440742952221676,0.00223692262338138,0.15778218434555394,0.4776119402985075,0.002259172105523631,0.41028543144899104
B9H01_01585,B9H01_10175,85.8674,372859.0,6.440742952221676,0.00223692262338138,0.15778218434555394,0.47014925373134325,0.002259172105523631,0.4125242374191403
B9H01_01585,B9H01_10180,85.8674,372375.0,6.440742952221676,0.00223692262338138,0.15778218434555394,0.4776119402985075,0.002259172105523631,0.41028543144899104
B9H01_01590,B9H01_10170,85.8674,374022.0,6.440742952221676,0.00223692262338138,0.15778218434555394,0.4776119402985075,0.002259172105523631,0.41028543144899104
B9H01_01590,B9H01_10175,85.8674,373825.0,6.440742952221676,0.00223692262338138,0.15778218434555394,0.47014925373134325,0.002259172105523631,0.4125242374191403
B9H01_01590,B9H01_10180,85.8674,373341.0,6.440742952221676,0.00223692262338138,0.15778218434555394,0.4776119402985075,0.002259172105523631,0.41028543144899104
B9H01_01595,B9H01_10170,85.8674,374817.0,6.440742952221676,0.00223692262338138,0.15778218434555394,0.4776119402985075,0.002259172105523631,0.41028543144899104
B9H01_01595,B9H01_10175,85.8674,374620.0,6.440742952221676,0.00223692262338138,0.15778218434555394,0.47014925373134325,0.002259172105523631,0.4125242374191403
B9H01_01595,B9H01_10180,85.8674,374136.0,6.440742952221676,0.00223692262338138,0.15778218434555394,0.4776119402985075,0.002259172105523631,0.41028543144899104
B9H01_06190,B9H01_06205,85.9352,2004.0,6.4418685364043515,0.002233349264558087,0.02822221291027046,0.11194029850746269,0.0022655241737982836,0.5588574562441994
B9H01_06190,B9H01_06210,85.9352,3308.0,6.4418685364043515,0.002233349264558087,0.02822221291027046,0.11194029850746269,0.0022655241737982836,0.5588574562441994
B9H01_06310,B9H01_07080,85.9578,160952.0,6.442243536066301,0.002232455924852264,0.2993133808834161,0.48507462686567177,0.002267641529889835,0.36559065428722953
B9H01_06315,B9H01_07080,85.9578,160558.0,6.442243536066301,0.002232455924852264,0.2993133808834161,0.48507462686567177,0.002267641529889835,0.36559065428722953
B9H01_06320,B9H01_07080,85.9578,159623.0,6.442243536066301,0.002232455924852264,0.2993133808834161,0.48507462686567177,0.002267641529889835,0.36559065428722953
B9H01_04220,B9H01_04425,86.0279,36761.0,6.443406079055049,0.0022315625851464407,0.2044697087263595,0.3582089552238806,0.0022742090813065484,0.4321060844474506
B9H01_02825,B9H01_02845,86.1174,3782.0,6.4448889926625705,0.0022297759057347943,0.03241225209608541,0.14179104477611942,0.0022825941861823818,0.5486520486128114
B9H01_09095,B9H01_09110,86.1742,1216.0,6.4458293142985355,0.0022270958866173244,0.041220881428383316,0.08208955223880597,0.0022879156829080484,0.5639220361730064
B9H01_09095,B9H01_09115,86.1742,1628.0,6.4458293142985355,0.0022270958866173244,0.041220881428383316,0.08208955223880597,0.0022879156829080484,0.5639220361730064
B9H01_09100,B9H01_09110,86.1742,856.0,6.4458293142985355,0.0022270958866173244,0.041220881428383316,0.08208955223880597,0.0022879156829080484,0.5639220361730064
B9H01_09100,B9H01_09115,86.1742,1268.0,6.4458293142985355,0.0022270958866173244,0.041220881428383316,0.08208955223880597,0.0022879156829080484,0.5639220361730064
B9H01_09105,B9H01_09110,86.1742,312.0,6.4458293142985355,0.0022270958866173244,0.041220881428383316,0.08208955223880597,0.0022879156829080484,0.5639220361730064
B9H01_09105,B9H01_09115,86.1742,724.0,6.4458293142985355,0.0022270958866173244,0.041220881428383316,0.08208955223880597,0.0022879156829080484,0.5639220361730064
B9H01_01925,B9H01_02345,86.1797,83575.0,6.445920334031705,0.0022235225277940315,0.2923348467291157,0.4104477611940299,0.0022884309686825423,0.39008059001052936
B9H01_02900,B9H01_02930,86.1842,5179.0,6.445994800451479,0.0022226291880882085,0.014018174236835837,0.10447761194029852,0.0022888525661344,0.5653668051733135
B9H01_10410,B9H01_10430,86.2129,3394.0,6.446469640320346,0.0022226291880882085,0.010737004156972983,0.3656716417910448,0.0022915414209940246,0.4879940227839922
B9H01_10410,B9H01_10435,86.2129,4080.0,6.446469640320346,0.0022226291880882085,0.010737004156972983,0.3656716417910448,0.0022915414209940246,0.4879940227839922
B9H01_10410,B9H01_10440,86.2129,4867.0,6.446469640320346,0.0022226291880882085,0.010184251769159122,0.35820895522388063,0.0022915414209940246,0.49039865447048564
B9H01_05345,B9H01_10325,86.249,990647.0,6.447066690928179,0.002221735848382385,0.20133692729301775,0.4776119402985075,0.002294923569441147,0.39723330915031885
B9H01_10450,B9H01_10465,86.2888,2228.0,6.4477246488447175,0.002220842508676562,0.030730513017518713,0.35074626865671643,0.00229865236468202,0.48647642644360223
B9H01_08605,B9H01_08750,86.2935,27460.0,6.4478023275864205,0.0022199491689707386,0.4906102920396843,0.5597014925373135,0.002299092699798405,0.28582610170682
B9H01_00070,B9H01_10465,86.2983,27440.0,6.447881654750675,0.0022190558292649156,0.0764778045283737,0.44776119402985076,0.002299542403747052,0.4436481173940315
B9H01_01065,B9H01_06040,86.308,1015243.0,6.448041948416035,0.002218162489559092,0.23677207662829913,0.34328358208955223,0.002300451180476614,0.4269034828568352
B9H01_00355,B9H01_00365,86.3445,1384.0,6.448644955756429,0.002218162489559092,0.4534693130762185,0.5447761194029851,0.0023038708042527898,0.30144791857794
B9H01_00360,B9H01_00365,86.3445,24.0,6.448644955756429,0.002218162489559092,0.4534693130762185,0.5447761194029851,0.0023038708042527898,0.30144791857794
B9H01_00400,B9H01_00405,86.3482,235.0,6.448706068460647,0.0022163758101474457,0.024464066466001397,0.16417910447761197,0.0023042174510465403,0.5443287356973346
B9H01_00400,B9H01_00410,86.3482,733.0,6.448706068460647,0.0022163758101474457,0.024464066466001397,0.16417910447761197,0.0023042174510465403,0.5443287356973346
B9H01_00400,B9H01_00415,86.3482,999.0,6.448706068460647,0.0022163758101474457,0.024464066466001397,0.16417910447761197,0.0023042174510465403,0.5443287356973346
B9H01_00365,B9H01_05645,86.3674,1044435.0,6.4490231522802555,0.0022145891307357992,0.45555857219470963,0.5522388059701492,0.0023060162668411327,0.2985831930572788
B9H01_00365,B9H01_05650,86.3674,1042826.0,6.4490231522802555,0.0022145891307357992,0.45555857219470963,0.5522388059701492,0.0023060162668411327,0.2985831930572788
B9H01_00005,B9H01_00035,86.3693,4297.0,6.449054526577444,0.0022136957910299762,0.030650590532480378,0.3880597014925374,0.002306194274654138,0.4753093901023563
B9H01_00010,B9H01_00035,86.3693,3007.0,6.449054526577444,0.0022136957910299762,0.030650590532480378,0.3880597014925374,0.002306194274654138,0.4753093901023563
B9H01_04970,B9H01_05720,86.3884,139666.0,6.449369882929591,0.0022136957910299762,0.5510069119525094,0.6567164179104478,0.0023079837216164667,0.23860619452975942
B9H01_00480,B9H01_00505,86.3913,1360.0,6.449417758233404,0.00220922909250086,0.005555162800607654,0.27611940298507465,0.0023082554177521085,0.5164209324313961
B9H01_00480,B9H01_00510,86.3913,1917.0,6.449417758233404,0.00220922909250086,0.005555162800607654,0.27611940298507465,0.0023082554177521085,0.5164209324313961
B9H01_03425,B9H01_05835,86.4083,488102.0,6.449698374616649,0.00220654907338339,0.27728179214060616,0.6194029850746269,0.0023098481192369022,0.3319185060831248
B9H01_03425,B9H01_05840,86.4083,488323.0,6.449698374616649,0.00220654907338339,0.27728179214060616,0.6194029850746269,0.0023098481192369022,0.3319185060831248
B9H01_00045,B9H01_00365,86.4117,50684.0,6.449754491344022,0.00220654907338339,0.4628831536742229,0.6492537313432836,0.0023101666595338613,0.26728300115856163
B9H01_00050,B9H01_00365,86.4117,50329.0,6.449754491344022,0.00220654907338339,0.4628831536742229,0.6492537313432836,0.0023101666595338613,0.26728300115856163
B9H01_00055,B9H01_00365,86.4117,50219.0,6.449754491344022,0.00220654907338339,0.4628831536742229,0.6492537313432836,0.0023101666595338613,0.26728300115856163
B9H01_00060,B9H01_00365,86.4117,48926.0,6.449754491344022,0.00220654907338339,0.4617205027856161,0.6417910447761194,0.0023101666595338613,0.2698706023952929
B9H01_10320,B9H01_10330,86.4125,3186.0,6.44976769496266,0.002205655733677567,0.011276758506085305,0.2985074626865672,0.00231024161019197,0.5079888302862811
B9H01_05915,B9H01_10100,86.4137,833203.0,6.449787500164044,0.0022047623939717436,0.7071714185552244,0.7164179104477612,0.0023103540361791323,0.17384734291357598
B9H01_10315,B9H01_10490,86.4921,34478.0,6.45108085119964,0.0022047623939717436,0.01580964759963092,0.4552238805970149,0.002317699200673716,0.45961702122127573
B9H01_10390,B9H01_10450,86.5336,8391.0,6.4517650003882325,0.0022038690542659205,0.021976632366809357,0.4029850746268657,0.00232158726606307,0.4734401228083227
B9H01_10395,B9H01_10450,86.5336,7970.0,6.4517650003882325,0.0022038690542659205,0.02232324177795223,0.41044776119402987,0.00232158726606307,0.47109733401483067
B9H01_07835,B9H01_07840,86.5391,398.0,6.451855646419595,0.002202975714560097,0.011254281610751597,0.08208955223880597,0.002322102551837562,0.5729256908658676
B9H01_07835,B9H01_07845,86.5391,884.0,6.451855646419595,0.002202975714560097,0.011254281610751597,0.08208955223880597,0.002322102551837562,0.5729256908658676
B9H01_07835,B9H01_07850,86.5391,1623.0,6.451855646419595,0.002202975714560097,0.011254281610751597,0.08208955223880597,0.002322102551837562,0.5729256908658676
B9H01_01405,B9H01_02465,86.5499,220380.0,6.452033625692552,0.002202975714560097,0.7810587948789027,0.7388059701492538,0.002323114385722019,0.14496981624584188
B9H01_00065,B9H01_10460,86.5713,27414.0,6.452386223482296,0.002202082374854274,0.024424415809737123,0.373134328358209,0.002325119315826408,0.4816624244759467
B9H01_04190,B9H01_04205,86.5776,1370.0,6.45249000921845,0.0022011890351484507,0.01160400461019609,0.04477611940298508,0.002325709552259009,0.5840162466169493
B9H01_10325,B9H01_10410,86.578,14841.0,6.452496598536935,0.0022011890351484507,0.18264722431220687,0.626865671641791,0.0023257470275880624,0.3580764300248359
B9H01_05365,B9H01_05835,86.5907,89696.0,6.452705793753333,0.002199402355736804,0.2783694533505437,0.6268656716417911,0.002326936869285528,0.32936023725001373
B9H01_05365,B9H01_05840,86.5907,89917.0,6.452705793753333,0.002199402355736804,0.2783694533505437,0.6268656716417911,0.002326936869285528,0.32936023725001373
B9H01_05750,B9H01_05765,86.6045,1609.0,6.45293307385696,0.002199402355736804,0.01732605230646502,0.08955223880597016,0.0023282297681378903,0.5688678045735246
B9H01_10320,B9H01_10385,86.6103,13931.0,6.453028586693093,0.0021976156763251578,0.010677480887026367,0.4776119402985075,0.002328773160409172,0.45444468290850354
